Year,Team,Name,Salary,nameFirst,nameLast,cleanFirst,cleanLast,playerID
2011,BAL,Adam Jones,3250000,Adam,Jones,adam,jones,jonesad01
2011,BAL,Koji Uehara,3000000,Koji,Uehara,koji,uehara,ueharko01
2011,BAL,Cesar Izturis,1500000,Cesar,Izturis,cesar,izturis,izturce01
2011,BAL,Brian Matusz,1350000,Brian,Matusz,brian,matusz,matusbr01
2011,BAL,Jeremy Accardo,1080000,Jeremy,Accardo,jeremy,accardo,accarje01
2011,BAL,Felix Pie,985000,Felix,Pie,felix,pie,piefe01
2011,BAL,Jim Johnson,975000,Jim,Johnson,jim,johnson,johnsji01
2011,BAL,Justin Duchscherer,700000,Justin,Duchscherer,justin,duchscherer,duchsju01
2011,BAL,Josh Rupe,475000,Josh,Rupe,josh,rupe,rupejo01
2011,BAL,Matt Wieters,452250,Matt,Wieters,matt,wieters,wietema01
2011,BAL,Brad Bergesen,434000,Brad,Bergesen,brad,bergesen,bergebr01
2011,BAL,Jason Berken,426500,Jason,Berken,jason,berken,berkeja01
2011,BAL,Jake Fox,424000,Jake,Fox,jake,fox,foja01
2011,BAL,Robert Andino,421500,Robert,Andino,robert,andino,andinro01
2011,BAL,Jake Arrieta,419000,Jake,Arrieta,jake,arrieta,arrieja01
2011,BAL,Chris Tillman,417000,Chris,Tillman,chris,tillman,tillmch01
2012,BAL,Nick Markakis,12350000,Nick,Markakis,nick,markakis,markani01
2012,BAL,Brian Roberts,10000000,Brian,Roberts,brian,roberts,roberbr01
2012,BAL,Mark Reynolds,7833333,Mark,Reynolds,mark,reynolds,reynoma01
2012,BAL,J. J. Hardy,7416666,J. J.,Hardy,jj,hardy,hardyjj01
2012,BAL,Adam Jones,6150000,Adam,Jones,adam,jones,jonesad01
2012,BAL,Kevin Gregg,5200000,Kevin,Gregg,kevin,gregg,greggke01
2012,BAL,Jason Hammel,4750000,Jason,Hammel,jason,hammel,hammeja01
2012,BAL,Matt Lindstrom,3600000,Matt,Lindstrom,matt,lindstrom,lindsma01
2012,BAL,Wei-Yin Chen,3072000,Wei-Yin,Chen,weiyin,chen,chenwe01
2012,BAL,Jim Johnson,2625000,Jim,Johnson,jim,johnson,johnsji01
2012,BAL,Endy Chavez,1500000,Endy,Chavez,endy,chavez,chaveen01
2012,BAL,Brian Matusz,1450000,Brian,Matusz,brian,matusz,matusbr01
2012,BAL,Darren O'Day,1350000,Darren,O'Day,darren,oday,odayda01
2012,BAL,Robert Andino,1300000,Robert,Andino,robert,andino,andinro01
2012,BAL,Wilson Betemit,1250000,Wilson,Betemit,wilson,betemit,betemwi01
2012,BAL,Ronny Paulino,1000000,Ronny,Paulino,ronny,paulino,pauliro01
2012,BAL,Luis Ayala,825000,Luis,Ayala,luis,ayala,ayalalu01
2012,BAL,Nick Johnson,800000,Nick,Johnson,nick,johnson,johnsni01
2012,BAL,Matt Wieters,500000,Matt,Wieters,matt,wieters,wietema01
2012,BAL,Tommy Hunter,493500,Tommy,Hunter,tommy,hunter,hunteto01
2012,BAL,Nolan Reimold,490500,Nolan,Reimold,nolan,reimold,reimono01
2012,BAL,Taylor Teagarden,489500,Taylor,Teagarden,taylor,teagarden,teagata01
2012,BAL,Jake Arrieta,488500,Jake,Arrieta,jake,arrieta,arrieja01
2012,BAL,Chris Davis,488000,Chris,Davis,chris,davis,davisch01
2012,BAL,Zack Britton,486000,Zack,Britton,zack,britton,brittza01
2012,BAL,Troy Patton,483500,Troy,Patton,troy,patton,pattotr01
2012,BAL,Pedro Strop,482500,Pedro,Strop,pedro,strop,stroppe01
2012,BAL,Ryan Flaherty,480000,Ryan,Flaherty,ryan,flaherty,flahery01
2013,BAL,Nick Markakis,15350000,Nick,Markakis,nick,markakis,markani01
2013,BAL,Brian Roberts,10000000,Brian,Roberts,brian,roberts,roberbr01
2013,BAL,Adam Jones,8833333,Adam,Jones,adam,jones,jonesad01
2013,BAL,J. J. Hardy,7416667,J. J.,Hardy,jj,hardy,hardyjj01
2013,BAL,Jason Hammel,6750000,Jason,Hammel,jason,hammel,hammeja01
2013,BAL,Jim Johnson,6500000,Jim,Johnson,jim,johnson,johnsji01
2013,BAL,Matt Wieters,5500000,Matt,Wieters,matt,wieters,wietema01
2013,BAL,Wei-Yin Chen,3655333,Wei-Yin,Chen,weiyin,chen,chenwe01
2013,BAL,Chris Davis,3300000,Chris,Davis,chris,davis,davisch01
2013,BAL,Darren O'Day,2200000,Darren,O'Day,darren,oday,odayda01
2013,BAL,Wilson Betemit,2000000,Wilson,Betemit,wilson,betemit,betemwi01
2013,BAL,Nate McLouth,2000000,Nate,McLouth,nate,mclouth,mclouna01
2013,BAL,Tommy Hunter,1820000,Tommy,Hunter,tommy,hunter,hunteto01
2013,BAL,Brian Matusz,1600000,Brian,Matusz,brian,matusz,matusbr01
2013,BAL,Luis Ayala,1000000,Luis,Ayala,luis,ayala,ayalalu01
2013,BAL,Nolan Reimold,1000000,Nolan,Reimold,nolan,reimold,reimono01
2013,BAL,Troy Patton,815000,Troy,Patton,troy,patton,pattotr01
2013,BAL,Taylor Teagarden,650000,Taylor,Teagarden,taylor,teagarden,teagata01
2013,BAL,Jake Arrieta,516500,Jake,Arrieta,jake,arrieta,arrieja01
2013,BAL,Chris Tillman,508500,Chris,Tillman,chris,tillman,tillmch01
2013,BAL,Pedro Strop,502500,Pedro,Strop,pedro,strop,stroppe01
2013,BAL,Miguel Gonzalez,502000,Miguel,Gonzalez,miguel,gonzalez,gonzami01
2013,BAL,Steve Johnson,495000,Steve,Johnson,steve,johnson,johnsst01
2013,BAL,Manny Machado,495000,Manny,Machado,manny,machado,machama01
2013,BAL,Ryan Flaherty,493500,Ryan,Flaherty,ryan,flaherty,flahery01
2013,BAL,T. J. McFarland,490000,T. J.,McFarland,tj,mcfarland,mcfartj01
2014,BAL,Nick Markakis,15000000,Nick,Markakis,nick,markakis,markani01
2014,BAL,Adam Jones,13000000,Adam,Jones,adam,jones,jonesad01
2014,BAL,Ubaldo Jimenez,11250000,Ubaldo,Jimenez,ubaldo,jimenez,jimenub01
2014,BAL,Chris Davis,10350000,Chris,Davis,chris,davis,davisch01
2014,BAL,Nelson Cruz,8000000,Nelson,Cruz,nelson,cruz,cruzne01
2014,BAL,Matt Wieters,7700000,Matt,Wieters,matt,wieters,wietema01
2014,BAL,J. J. Hardy,7000000,J. J.,Hardy,jj,hardy,hardyjj01
2014,BAL,Bud Norris,5300000,Bud,Norris,bud,norris,norribu01
2014,BAL,Wei-Yin Chen,4072000,Wei-Yin,Chen,weiyin,chen,chenwe01
2014,BAL,Nick Hundley,4000000,Nick,Hundley,nick,hundley,hundlni01
2014,BAL,Darren O'Day,3200000,Darren,O'Day,darren,oday,odayda01
2014,BAL,Tommy Hunter,3000000,Tommy,Hunter,tommy,hunter,hunteto01
2014,BAL,Brian Matusz,2400000,Brian,Matusz,brian,matusz,matusbr01
2014,BAL,Ryan Webb,1750000,Ryan,Webb,ryan,webb,webbry01
2014,BAL,Steve Pearce,700000,Steve,Pearce,steve,pearce,pearcst01
2014,BAL,Chris Tillman,546000,Chris,Tillman,chris,tillman,tillmch01
2014,BAL,Miguel Gonzalez,529000,Miguel,Gonzalez,miguel,gonzalez,gonzami01
2014,BAL,Zack Britton,521500,Zack,Britton,zack,britton,brittza01
2014,BAL,Manny Machado,519000,Manny,Machado,manny,machado,machama01
2014,BAL,Steve Lombardozzi,517500,Steve,Lombardozzi,steve,lombardozzi,lombast01
2014,BAL,Jemile Weeks,515000,Jemile,Weeks,jemile,weeks,weeksje01
2014,BAL,Ryan Flaherty,512500,Ryan,Flaherty,ryan,flaherty,flahery01
2014,BAL,David Lough,510500,David,Lough,david,lough,loughda01
2014,BAL,Brad Brach,509500,Brad,Brach,brad,brach,brachbr01
2014,BAL,T. J. McFarland,505500,T. J.,McFarland,tj,mcfarland,mcfartj01
2014,BAL,Steve Clevenger,505000,Steve,Clevenger,steve,clevenger,clevest01
2014,BAL,Kevin Gausman,502500,Kevin,Gausman,kevin,gausman,gausmke01
2014,BAL,Jonathan Schoop,500500,Jonathan,Schoop,jonathan,schoop,schoojo01
2015,BAL,Adam Jones,13333333,Adam,Jones,adam,jones,jonesad01
2015,BAL,Ubaldo Jimenez,12250000,Ubaldo,Jimenez,ubaldo,jimenez,jimenub01
2015,BAL,Chris Davis,12000000,Chris,Davis,chris,davis,davisch01
2015,BAL,J. J. Hardy,11500000,J. J.,Hardy,jj,hardy,hardyjj01
2015,BAL,Bud Norris,8800000,Bud,Norris,bud,norris,norribu01
2015,BAL,Matt Wieters,8300000,Matt,Wieters,matt,wieters,wietema01
2015,BAL,Alejandro De Aza,5000000,Alejandro De,Aza,alejandrode,aza,azaal01
2015,BAL,Wei-Yin Chen,4750000,Wei-Yin,Chen,weiyin,chen,chenwe01
2015,BAL,Tommy Hunter,4650000,Tommy,Hunter,tommy,hunter,hunteto01
2015,BAL,Chris Tillman,4315000,Chris,Tillman,chris,tillman,tillmch01
2015,BAL,Darren O'Day,4250000,Darren,O'Day,darren,oday,odayda01
2015,BAL,Steve Pearce,3700000,Steve,Pearce,steve,pearce,pearcst01
2015,BAL,Miguel Gonzalez,3275000,Miguel,Gonzalez,miguel,gonzalez,gonzami01
2015,BAL,Zack Britton,3200000,Zack,Britton,zack,britton,brittza01
2015,BAL,Brian Matusz,3200000,Brian,Matusz,brian,matusz,matusbr01
2015,BAL,Everth Cabrera,2400000,Everth,Cabrera,everth,cabrera,cabreev01
2015,BAL,Delmon Young,2250000,Delmon,Young,delmon,young,youngde01
2015,BAL,Travis Snider,2100000,Travis,Snider,travis,snider,snidetr01
2015,BAL,Ryan Flaherty,1075000,Ryan,Flaherty,ryan,flaherty,flahery01
2015,BAL,Manny Machado,548000,Manny,Machado,manny,machado,machama01
2015,BAL,David Lough,525500,David,Lough,david,lough,loughda01
2015,BAL,Brad Brach,523000,Brad,Brach,brad,brach,brachbr01
2015,BAL,Kevin Gausman,522000,Kevin,Gausman,kevin,gausman,gausmke01
2015,BAL,T. J. McFarland,519000,T. J.,McFarland,tj,mcfarland,mcfartj01
2015,BAL,Caleb Joseph,515000,Caleb,Joseph,caleb,joseph,josepca01
2015,BAL,Jimmy Paredes,515000,Jimmy,Paredes,jimmy,paredes,paredji01
2015,BAL,Jonathan Schoop,515000,Jonathan,Schoop,jonathan,schoop,schoojo01
2015,BAL,Steve Clevenger,514000,Steve,Clevenger,steve,clevenger,clevest01
2016,BAL,Chris Davis,21268890,Chris,Davis,chris,davis,davisch01
2016,BAL,Adam Jones,16329674,Adam,Jones,adam,jones,jonesad01
2016,BAL,Wade Miley,16329674,Wade,Miley,wade,miley,mileywa01
2016,BAL,Matt Wieters,15800000,Matt,Wieters,matt,wieters,wietema01
2016,BAL,Ubaldo Jimenez,12673102,Ubaldo,Jimenez,ubaldo,jimenez,jimenub01
2016,BAL,J. J. Hardy,12209424,J. J.,Hardy,jj,hardy,hardyjj01
2016,BAL,Mark Trumbo,9150000,Mark,Trumbo,mark,trumbo,trumbma01
2016,BAL,Yovani Gallardo,8728776,Yovani,Gallardo,yovani,gallardo,gallayo01
2016,BAL,Zack Britton,6750000,Zack,Britton,zack,britton,brittza01
2016,BAL,Chris Tillman,6225000,Chris,Tillman,chris,tillman,tillmch01
2016,BAL,Darren O'Day,5854712,Darren,O'Day,darren,oday,odayda01
2016,BAL,Pedro Alvarez,5731704,Pedro,Alvarez,pedro,alvarez,alvarpe01
2016,BAL,Manny Machado,5000000,Manny,Machado,manny,machado,machama01
2016,BAL,Brian Matusz,3900000,Brian,Matusz,brian,matusz,matusbr01
2016,BAL,Hyun Soo Kim,2800000,Hyun Soo,Kim,hyunsoo,kim,kimhy01
2016,BAL,Vance Worley,2600000,Vance,Worley,vance,worley,worleva01
2016,BAL,Dylan Bundy,1800000,Dylan,Bundy,dylan,bundy,bundydy01
2016,BAL,Ryan Flaherty,1500000,Ryan,Flaherty,ryan,flaherty,flahery01
2016,BAL,Nolan Reimold,1300000,Nolan,Reimold,nolan,reimold,reimono01
2016,BAL,Brad Brach,1250000,Brad,Brach,brad,brach,brachbr01
2016,BAL,Kevin Gausman,532000,Kevin,Gausman,kevin,gausman,gausmke01
2016,BAL,Caleb Joseph,523500,Caleb,Joseph,caleb,joseph,josepca01
2016,BAL,T. J. McFarland,523500,T. J.,McFarland,tj,mcfarland,mcfartj01
2016,BAL,Jonathan Schoop,522500,Jonathan,Schoop,jonathan,schoop,schoojo01
2016,BAL,Jimmy Paredes,520000,Jimmy,Paredes,jimmy,paredes,paredji01
2016,BAL,Mychal Givens,511500,Mychal,Givens,mychal,givens,givenmy01
2016,BAL,Tyler Wilson,511500,Tyler,Wilson,tyler,wilson,wilsoty01
2016,BAL,Mike Wright,510500,Mike,Wright,mike,wright,wrighmi01
2016,BAL,Joey Rickard,507500,Joey,Rickard,joey,rickard,rickajo01
2011,BOS,Josh Beckett,17000000,Josh,Beckett,josh,beckett,beckejo01
2011,BOS,John Lackey,15950000,John,Lackey,john,lackey,lackejo01
2011,BOS,Carl Crawford,14857142,Carl,Crawford,carl,crawford,crawfca01
2011,BOS,J. D. Drew,14000000,J. D.,Drew,jd,drew,drewjd01
2011,BOS,David Ortiz,12500000,David,Ortiz,david,ortiz,ortizda01
2011,BOS,Kevin Youkilis,12250000,Kevin,Youkilis,kevin,youkilis,youkike01
2011,BOS,Jonathan Papelbon,12000000,Jonathan,Papelbon,jonathan,papelbon,papeljo01
2011,BOS,Daisuke Matsuzaka,10333333,Daisuke,Matsuzaka,daisuke,matsuzaka,matsuda01
2011,BOS,Mike Cameron,7750000,Mike,Cameron,mike,cameron,camermi01
2011,BOS,Adrian Gonzalez,6300000,Adrian,Gonzalez,adrian,gonzalez,gonzaad01
2011,BOS,Bobby Jenks,6000000,Bobby,Jenks,bobby,jenks,jenksbo01
2011,BOS,Jon Lester,5750000,Jon,Lester,jon,lester,lestejo01
2011,BOS,Dustin Pedroia,5750000,Dustin,Pedroia,dustin,pedroia,pedrodu01
2011,BOS,Marco Scutaro,5500000,Marco,Scutaro,marco,scutaro,scutama01
2011,BOS,Dan Wheeler,3000000,Dan,Wheeler,dan,wheeler,wheelda01
2011,BOS,Jacoby Ellsbury,2400000,Jacoby,Ellsbury,jacoby,ellsbury,ellsbja01
2011,BOS,Jason Varitek,2000000,Jason,Varitek,jason,varitek,varitja01
2011,BOS,Tim Wakefield,2000000,Tim,Wakefield,tim,wakefield,wakefti01
2011,BOS,Junichi Tazawa,1500000,Junichi,Tazawa,junichi,tazawa,tazawju01
2011,BOS,Dennys Reyes,900000,Dennys,Reyes,dennys,reyes,reyesde01
2011,BOS,Matt Albers,875000,Matt,Albers,matt,albers,alberma01
2011,BOS,Jarrod Saltalamacchia,750000,Jarrod,Saltalamacchia,jarrod,saltalamacchia,saltaja01
2011,BOS,Clay Buchholz,555000,Clay,Buchholz,clay,buchholz,buchhcl01
2011,BOS,Daniel Bard,505000,Daniel,Bard,daniel,bard,bardda01
2011,BOS,Darnell McDonald,470000,Darnell,McDonald,darnell,mcdonald,mcdonda01
2011,BOS,Jed Lowrie,450000,Jed,Lowrie,jed,lowrie,lowrije01
2011,BOS,Felix Doubront,417000,Felix,Doubront,felix,doubront,doubrfe01
2012,BOS,Adrian Gonzalez,21857142,Adrian,Gonzalez,adrian,gonzalez,gonzaad01
2012,BOS,Carl Crawford,20357142,Carl,Crawford,carl,crawford,crawfca01
2012,BOS,Josh Beckett,17000000,Josh,Beckett,josh,beckett,beckejo01
2012,BOS,John Lackey,15950000,John,Lackey,john,lackey,lackejo01
2012,BOS,David Ortiz,14575000,David,Ortiz,david,ortiz,ortizda01
2012,BOS,Kevin Youkilis,12250000,Kevin,Youkilis,kevin,youkilis,youkike01
2012,BOS,Daisuke Matsuzaka,10333333,Daisuke,Matsuzaka,daisuke,matsuzaka,matsuda01
2012,BOS,Dustin Pedroia,8250000,Dustin,Pedroia,dustin,pedroia,pedrodu01
2012,BOS,Jacoby Ellsbury,8050000,Jacoby,Ellsbury,jacoby,ellsbury,ellsbja01
2012,BOS,Jon Lester,7625000,Jon,Lester,jon,lester,lestejo01
2012,BOS,Bobby Jenks,6000000,Bobby,Jenks,bobby,jenks,jenksbo01
2012,BOS,Andrew Bailey,3900000,Andrew,Bailey,andrew,bailey,bailean01
2012,BOS,Clay Buchholz,3750000,Clay,Buchholz,clay,buchholz,buchhcl01
2012,BOS,Cody Ross,3000000,Cody,Ross,cody,ross,rossco01
2012,BOS,Jarrod Saltalamacchia,2500000,Jarrod,Saltalamacchia,jarrod,saltalamacchia,saltaja01
2012,BOS,Ryan Sweeney,1750000,Ryan,Sweeney,ryan,sweeney,sweenry01
2012,BOS,Daniel Bard,1612500,Daniel,Bard,daniel,bard,bardda01
2012,BOS,Vicente Padilla,1500000,Vicente,Padilla,vicente,padilla,padilvi01
2012,BOS,Nick Punto,1500000,Nick,Punto,nick,punto,puntoni01
2012,BOS,Kelly Shoppach,1350000,Kelly,Shoppach,kelly,shoppach,shoppke01
2012,BOS,Alfredo Aceves,1200000,Alfredo,Aceves,alfredo,aceves,aceveal01
2012,BOS,Mike Aviles,1200000,Mike,Aviles,mike,aviles,avilemi01
2012,BOS,Matt Albers,1075000,Matt,Albers,matt,albers,alberma01
2012,BOS,Andrew Miller,1040000,Andrew,Miller,andrew,miller,millean01
2012,BOS,Franklin Morales,850000,Franklin,Morales,franklin,morales,moralfr01
2012,BOS,Rich Hill,725000,Rich,Hill,rich,hill,hillri01
2012,BOS,Mark Melancon,521000,Mark,Melancon,mark,melancon,melanma01
2012,BOS,Justin Thomas,516000,Justin,Thomas,justin,thomas,thomaju01
2012,BOS,Scott Atchison,510000,Scott,Atchison,scott,atchison,atchisc01
2012,BOS,Darnell McDonald,506500,Darnell,McDonald,darnell,mcdonald,mcdonda01
2012,BOS,Michael Bowden,484000,Michael,Bowden,michael,bowden,bowdemi01
2012,BOS,Felix Doubront,484000,Felix,Doubront,felix,doubront,doubrfe01
2012,BOS,Ryan Kalish,483000,Ryan,Kalish,ryan,kalish,kalisry01
2012,BOS,Chris Carpenter,482000,Chris,Carpenter,chris,carpenter,carpech01
2013,BOS,John Lackey,15950000,John,Lackey,john,lackey,lackejo01
2013,BOS,David Ortiz,14500000,David,Ortiz,david,ortiz,ortizda01
2013,BOS,Ryan Dempster,13250000,Ryan,Dempster,ryan,dempster,dempsry01
2013,BOS,Shane Victorino,13000000,Shane,Victorino,shane,victorino,victosh01
2013,BOS,Jon Lester,11625000,Jon,Lester,jon,lester,lestejo01
2013,BOS,Dustin Pedroia,10250000,Dustin,Pedroia,dustin,pedroia,pedrodu01
2013,BOS,Stephen Drew,9500000,Stephen,Drew,stephen,drew,drewst01
2013,BOS,Jacoby Ellsbury,9000000,Jacoby,Ellsbury,jacoby,ellsbury,ellsbja01
2013,BOS,Joel Hanrahan,7040000,Joel,Hanrahan,joel,hanrahan,hanrajo01
2013,BOS,Clay Buchholz,5750000,Clay,Buchholz,clay,buchholz,buchhcl01
2013,BOS,Jonny Gomes,5000000,Jonny,Gomes,jonny,gomes,gomesjo01
2013,BOS,Mike Napoli,5000000,Mike,Napoli,mike,napoli,napolmi01
2013,BOS,Jarrod Saltalamacchia,4500000,Jarrod,Saltalamacchia,jarrod,saltalamacchia,saltaja01
2013,BOS,Koji Uehara,4250000,Koji,Uehara,koji,uehara,ueharko01
2013,BOS,Andrew Bailey,4100000,Andrew,Bailey,andrew,bailey,bailean01
2013,BOS,David Ross,3100000,David,Ross,david,ross,rossda01
2013,BOS,Alfredo Aceves,2650000,Alfredo,Aceves,alfredo,aceves,aceveal01
2013,BOS,Craig Breslow,2325000,Craig,Breslow,craig,breslow,breslcr01
2013,BOS,Jose Iglesias,2062500,Jose,Iglesias,jose,iglesias,iglesjo01
2013,BOS,Daniel Bard,1862500,Daniel,Bard,daniel,bard,bardda01
2013,BOS,Franklin Morales,1487500,Franklin,Morales,franklin,morales,moralfr01
2013,BOS,Andrew Miller,1475000,Andrew,Miller,andrew,miller,millean01
2013,BOS,Junichi Tazawa,815000,Junichi,Tazawa,junichi,tazawa,tazawju01
2013,BOS,Felix Doubront,518500,Felix,Doubront,felix,doubront,doubrfe01
2013,BOS,Mike Carp,508500,Mike,Carp,mike,carp,carpmi01
2013,BOS,Daniel Nava,505500,Daniel,Nava,daniel,nava,navada01
2013,BOS,Clayton Mortensen,504500,Clayton,Mortensen,clayton,mortensen,mortecl01
2013,BOS,Pedro Ciriaco,502500,Pedro,Ciriaco,pedro,ciriaco,ciriape01
2013,BOS,Will Middlebrooks,498000,Will,Middlebrooks,will,middlebrooks,middlwi01
2014,BOS,Mike Napoli,16000000,Mike,Napoli,mike,napoli,napolmi01
2014,BOS,David Ortiz,15000000,David,Ortiz,david,ortiz,ortizda01
2014,BOS,Jon Lester,13000000,Jon,Lester,jon,lester,lestejo01
2014,BOS,Shane Victorino,13000000,Shane,Victorino,shane,victorino,victosh01
2014,BOS,Dustin Pedroia,12500000,Dustin,Pedroia,dustin,pedroia,pedrodu01
2014,BOS,Stephen Drew,10100000,Stephen,Drew,stephen,drew,drewst01
2014,BOS,A. J. Pierzynski,8250000,A. J.,Pierzynski,aj,pierzynski,pierzaj01
2014,BOS,Clay Buchholz,7700000,Clay,Buchholz,clay,buchholz,buchhcl01
2014,BOS,Jonny Gomes,5000000,Jonny,Gomes,jonny,gomes,gomesjo01
2014,BOS,Koji Uehara,5000000,Koji,Uehara,koji,uehara,ueharko01
2014,BOS,Edward Mujica,4750000,Edward,Mujica,edward,mujica,mujiced01
2014,BOS,Craig Breslow,3825000,Craig,Breslow,craig,breslow,breslcr01
2014,BOS,David Ross,3100000,David,Ross,david,ross,rossda01
2014,BOS,Kelly Johnson,3000000,Kelly,Johnson,kelly,johnson,johnske01
2014,BOS,Allen Craig,2750000,Allen,Craig,allen,craig,craigal01
2014,BOS,Chris Capuano,2250000,Chris,Capuano,chris,capuano,capuach01
2014,BOS,Burke Badenhop,2150000,Burke,Badenhop,burke,badenhop,badenbu01
2014,BOS,Andrew Miller,1900000,Andrew,Miller,andrew,miller,millean01
2014,BOS,Mike Carp,1400000,Mike,Carp,mike,carp,carpmi01
2014,BOS,Jonathan Herrera,1300000,Jonathan,Herrera,jonathan,herrera,herrejo01
2014,BOS,Junichi Tazawa,1275000,Junichi,Tazawa,junichi,tazawa,tazawju01
2014,BOS,Rusney Castillo,871429,Rusney,Castillo,rusney,castillo,castiru01
2014,BOS,Grady Sizemore,750000,Grady,Sizemore,grady,sizemore,sizemgr01
2014,BOS,Daniel Nava,556500,Daniel,Nava,daniel,nava,navada01
2014,BOS,Will Middlebrooks,540000,Will,Middlebrooks,will,middlebrooks,middlwi01
2014,BOS,Brandon Workman,518000,Brandon,Workman,brandon,workman,workmbr01
2014,BOS,Xander Bogaerts,517000,Xander,Bogaerts,xander,bogaerts,bogaea01
2014,BOS,Ryan Lavarnway,510000,Ryan,Lavarnway,ryan,lavarnway,lavarry01
2014,BOS,Drake Britton,503000,Drake,Britton,drake,britton,brittdr01
2014,BOS,Jackie Bradley,502000,Jackie,Bradley,jackie,bradley,bradlja01
2014,BOS,Steven Wright,502000,Steven,Wright,steven,wright,wrighst01
2015,BOS,Hanley Ramirez,19750000,Hanley,Ramirez,hanley,ramirez,ramirha02
2015,BOS,Pablo Sandoval,17600000,Pablo,Sandoval,pablo,sandoval,sandopa01
2015,BOS,Mike Napoli,16000000,Mike,Napoli,mike,napoli,napolmi01
2015,BOS,David Ortiz,16000000,David,Ortiz,david,ortiz,ortizda01
2015,BOS,Shane Victorino,13000000,Shane,Victorino,shane,victorino,victosh01
2015,BOS,Dustin Pedroia,12500000,Dustin,Pedroia,dustin,pedroia,pedrodu01
2015,BOS,Rick Porcello,12500000,Rick,Porcello,rick,porcello,porceri01
2015,BOS,Clay Buchholz,12000000,Clay,Buchholz,clay,buchholz,buchhcl01
2015,BOS,Rusney Castillo,11271000,Rusney,Castillo,rusney,castillo,castiru01
2015,BOS,Justin Masterson,9500000,Justin,Masterson,justin,masterson,masteju01
2015,BOS,Koji Uehara,9000000,Koji,Uehara,koji,uehara,ueharko01
2015,BOS,Allen Craig,5500000,Allen,Craig,allen,craig,craigal01
2015,BOS,Edward Mujica,4750000,Edward,Mujica,edward,mujica,mujiced01
2015,BOS,Wade Miley,3666000,Wade,Miley,wade,miley,mileywa01
2015,BOS,Ryan Hanigan,3500000,Ryan,Hanigan,ryan,hanigan,hanigry01
2015,BOS,Junichi Tazawa,2250000,Junichi,Tazawa,junichi,tazawa,tazawju01
2015,BOS,Craig Breslow,2000000,Craig,Breslow,craig,breslow,breslcr01
2015,BOS,Daniel Nava,1850000,Daniel,Nava,daniel,nava,navada01
2015,BOS,Alexi Ogando,1500000,Alexi,Ogando,alexi,ogando,ogandal01
2015,BOS,Joe Kelly,603000,Joe,Kelly,joe,kelly,kellyjo01
2015,BOS,Anthony Varvaro,576500,Anthony,Varvaro,anthony,varvaro,varvaan01
2015,BOS,Robbie Ross,566500,Robbie,Ross,robbie,ross,rossro01
2015,BOS,Tommy Layne,557000,Tommy,Layne,tommy,layne,layneto01
2015,BOS,Xander Bogaerts,543000,Xander,Bogaerts,xander,bogaerts,bogaea01
2015,BOS,Brock Holt,530500,Brock,Holt,brock,holt,holtbr01
2015,BOS,Jackie Bradley,528000,Jackie,Bradley,jackie,bradley,bradlja01
2015,BOS,Mookie Betts,514500,Mookie,Betts,mookie,betts,bettsmo01
2015,BOS,Steven Wright,510500,Steven,Wright,steven,wright,wrighst01
2015,BOS,Sandy Leon,510400,Sandy,Leon,sandy,leon,leonsa01
2015,BOS,Heath Hembree,509500,Heath,Hembree,heath,hembree,hembrhe01
2015,BOS,Matt Barnes,508500,Matt,Barnes,matt,barnes,barnema01
2015,BOS,Garin Cecchini,508500,Garin,Cecchini,garin,cecchini,cecchga01
2016,BOS,David Price,30000000,David,Price,david,price,priceda01
2016,BOS,Hanley Ramirez,22750000,Hanley,Ramirez,hanley,ramirez,ramirha02
2016,BOS,Rick Porcello,20125000,Rick,Porcello,rick,porcello,porceri01
2016,BOS,Pablo Sandoval,17600000,Pablo,Sandoval,pablo,sandoval,sandopa01
2016,BOS,David Ortiz,16000000,David,Ortiz,david,ortiz,ortizda01
2016,BOS,Clay Buchholz,13000000,Clay,Buchholz,clay,buchholz,buchhcl01
2016,BOS,Dustin Pedroia,12642511,Dustin,Pedroia,dustin,pedroia,pedrodu01
2016,BOS,Rusney Castillo,11400000,Rusney,Castillo,rusney,castillo,castiru01
2016,BOS,Craig Kimbrel,11000000,Craig,Kimbrel,craig,kimbrel,kimbrcr01
2016,BOS,Koji Uehara,9000000,Koji,Uehara,koji,uehara,ueharko01
2016,BOS,Chris Young,6500000,Chris,Young,chris,young,youngch01
2016,BOS,Ryan Hanigan,3700000,Ryan,Hanigan,ryan,hanigan,hanigry01
2016,BOS,Junichi Tazawa,3375000,Junichi,Tazawa,junichi,tazawa,tazawju01
2016,BOS,Joe Kelly,2600000,Joe,Kelly,joe,kelly,kellyjo01
2016,BOS,Robbie Ross,1250000,Robbie,Ross,robbie,ross,rossro01
2016,BOS,Xander Bogaerts,650000,Xander,Bogaerts,xander,bogaerts,bogaea01
2016,BOS,Brock Holt,606000,Brock,Holt,brock,holt,holtbr01
2016,BOS,Mookie Betts,566000,Mookie,Betts,mookie,betts,bettsmo01
2016,BOS,Tommy Layne,563750,Tommy,Layne,tommy,layne,layneto01
2016,BOS,Jackie Bradley,546500,Jackie,Bradley,jackie,bradley,bradlja01
2016,BOS,Brandon Workman,539500,Brandon,Workman,brandon,workman,workmbr01
2016,BOS,Carson Smith,529000,Carson,Smith,carson,smith,smithca07
2016,BOS,Eduardo Rodriguez,521000,Eduardo,Rodriguez,eduardo,rodriguez,rodried01
